ID,isChild,Integer_encoding,Genotype,Mutation type,Crossover type,Search strategy,Type,Epochs,Accuracy,Loss,FLOPs,CPU Hours,Number of Parameters,Parent1,Parent2,Before Mutation,HD_P1,HD_P2,HD_BM
HK-LR(1)[M]-C-CY(1)[M](1)[M]-VG-HK(2)[M]-LR-TE(1)[M](1)[M](2),True,"[3, -1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,10,3,3,0,9,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",[],-1,-1,-1
LR-TE(1)[M]-HK-LR(1)[M](2)[M],False,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,10,2,10,6,4,[],[],[],3,3,0
LR-TE(1)[M]-VG-HK(2)[M](1)[M],False,"[1, 2, 2, 3, -1, 1, 2, -1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,8,6,1,10,4,[],[],[],8,12,5
LR-TE(1)[M]-HK-LR(1)[M](2)[M]-LR-TE(1)[M]-VG-HK(2)[M](1)[M](1),True,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,3,8,6,10,1,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 2, 2, 3, -1, 1, 2, -1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
LR-TE(1)[M]-HK-LR(1)[M](2)[M]-LR-TE(1)[M]-VG-HK(2)[M](1)[M](2),True,"[1, 2, 2, 1, 2, 2, 2, -1, 1, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,0,0,10,1,8,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 2, 2, 3, -1, 1, 2, -1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
HK-LR(1)[M]-C-CY(1)[M](1)[M]-LR-TE(1)[M]-VG-HK(2)[M](2)[M](1)[M],True,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 2, -1, 1, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,2,2,2,7,5,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 2, -1, 0, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",6,3,3
HK-LR(1)[M]-C-CY(1)[M](1)[M]-LR-TE(1)[M]-VG-HK(2)[M](2)[M](2)[M],True,"[3, -1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,6,5,7,1,2,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 2, -1, 0, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]",2,6,0
VG-HK(2)[M]-LR-TE(1)[M](1)[M]-LR-TE(1)[M]-HK-LR(1)[M](2)[M](1)[M],True,"[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,1,9,2,1,3,"[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",0,2,0
VG-HK(2)[M]-LR-TE(1)[M](1)[M]-LR-TE(1)[M]-HK-LR(1)[M](2)[M](2)[M],True,"[1, 0, 0, 1, 1, 2, 3, -1, 1, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,8,9,6,3,7,"[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",5,3,3
HK-LR(1)[M]-C-CY(1)[M](1)[M]-HK-LR(1)[M]-C-CY(1)[M](2)[M](1)[M],True,"[1, 0, 0, 1, 1, 2, 3, -1, 0, 1, 0, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [64, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,9,4,3,6,2,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 3, -1, 0, 3, -1, 1, 1, 2, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]",5,7,3
HK-LR(1)[M]-C-CY(1)[M](1)[M]-HK-LR(1)[M]-C-CY(1)[M](2)[M](2)[M],True,"[1, 2, 1, 1, 2, 0, 3, -1, 1, 1, 2, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLAVG': [-1, 3]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,6,4,2,1,7,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 3, -1, 0, 3, -1, 1, 1, 2, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 3, -1, 1, 1, 2, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]",7,4,0
HK-LR(1)[M]-C-CY(1)[M](1)[M]-VG-HK(2)[M]-LR-TE(1)[M](1)[M](1)[M],True,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 3, -1, 0, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,0,7,10,2,4,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",6,5,3
HK-LR(1)[M]-C-CY(1)[M](1)[M]-VG-HK(2)[M]-LR-TE(1)[M](1)[M](2)[M],True,"[2, -1, 1, 1, 1, 2, 3, -1, 0, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [64, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,10,3,3,0,9,"[1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[3, -1, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 3, -1, 0, 5, 2, 0, 5, 0, 3]",6,7,5
LR-TE(1)[M]-HK-LR(1)[M](2)[M]-LR-TE(1)[M]-VG-HK(2)[M](1)[M](1)[M],True,"[3, -1, 1, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,3,8,6,10,1,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 2, 2, 3, -1, 1, 2, -1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]",6,9,3
LR-TE(1)[M]-HK-LR(1)[M](2)[M]-LR-TE(1)[M]-VG-HK(2)[M](1)[M](2)[M],True,"[1, 2, 2, 1, 2, 2, 2, -1, 1, 3, -1, 1, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,5,0,0,10,1,8,"[1, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 2, 2, 3, -1, 1, 2, -1, 1, 1, 1, 2, 1, 1, 1, 5, 4, 0, 5, 0, 3]","[1, 2, 2, 1, 2, 2, 2, -1, 1, 1, 1, 2, 3, -1, 1, 5, 5, 0, 5, 0, 3]",9,9,3
PG,False,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,1,1,2,[],[],[],-1,-1,-1
QQ,False,"[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,9,3,2,8,[],[],[],-1,-1,-1
PG-QQ(1),True,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,10,1,3,9,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
PG-QQ(2),True,"[1, 2, 0, 1, 0, 2, 1, 2, 1, 2, -1, 1, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,9,3,1,3,4,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
PG,False,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,1,1,2,[],[],[],-1,-1,-1
PO,False,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,7,4,5,10,7,[],[],[],-1,-1,-1
PG-PO(1),True,"[1, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,5,1,1,1,4,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PG-PO(2),True,"[1, 1, 2, 1, 1, 0, 1, 2, 1, 2, -1, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,5,10,3,1,10,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
VP,False,"[1, 1, 2, 1, 0, 2, 2, -1, 1, 1, 2, 0, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,2,0,2,4,[],[],[],-1,-1,-1
UH,False,"[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 7]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,2,4,3,6,[],[],[],-1,-1,-1
VP-UH(1),True,"[1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 0, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,7,9,6,8,"[1, 1, 2, 1, 0, 2, 2, -1, 1, 1, 2, 0, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
VP-UH(2),True,"[1, 1, 0, 1, 0, 2, 2, -1, 1, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,1,2,3,3,6,"[1, 1, 2, 1, 0, 2, 2, -1, 1, 1, 2, 0, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PO,False,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,7,4,5,10,7,[],[],[],-1,-1,-1
UH,False,"[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 7]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,2,4,3,6,[],[],[],-1,-1,-1
PO-UH(1),True,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,10,8,5,8,8,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
PO-UH(2),True,"[1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,1,9,2,10,3,"[1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 0, 1, 3, -1, 0, 5, 1, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 0, 3, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
QQ,False,"[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,9,3,2,8,[],[],[],-1,-1,-1
PG,False,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,6,1,1,2,[],[],[],-1,-1,-1
QQ-PG(1),True,"[1, 2, 0, 1, 0, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,10,10,10,9,0,"[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
QQ-PG(2),True,"[1, 0, 0, 1, 1, 0, 2, -1, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,9,10,6,4,5,"[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
PG-QQ(1)[M],True,"[1, 0, 0, 3, -1, 0, 2, -1, 1, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,10,1,3,9,"[1, 0, 0, 1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 1, 0, 5, 3, 0, 5, 0, 3]","[1, 2, 0, 1, 0, 2, 2, -1, 1, 1, 1, 2, 1, 0, 2, 5, 4, 0, 5, 0, 3]","[1, 0, 0, 1, 1, 0, 2, -1, 1, 1, 1, 2, 1, 1, 0, 5, 3, 0, 5, 0, 3]",7,7,2
